name,district,price,bedroom,wc,acreage,link
"Tòa nhà VP CMT8, Quận 3 (12m x 15m) 5 lầu. HĐT 220 triệu. Bán 69 tỷ","Quận 3, TPHCM",69 tỷ,5 PN,5 WC,172 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/toa-nha-vp-cmt8-quan-3-12m-x-15m-5-lau-hdt-220-trieu-ban-69-ty-id22530455
Bán nhà mặt tiền Hoàng Diệu P12 Q.4 Ngang 4m Giá 17.5 Tỷ,"Quận 4, TPHCM",17 tỷ 500 triệu,5 PN,5 WC,65 m2,https://mogi.vn/quan-4/mua-nha-mat-tien-pho/ban-nha-mat-tien-hoang-dieu-p12-q-4-ngang-4m-gia-17-5-ty-id22517190
Nhà phố 5 lầu HIẾM Nguyễn Oanh 92m2 có hầm gần chợ Căn Cứ KD tốt 14 tỷ,"Quận Gò Vấp, TPHCM",14 tỷ,5 PN,4 WC,92 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-pho-5-lau-hiem-nguyen-oanh-92m2-co-ham-gan-cho-can-cu-kd-tot-14-ty-id22525278
"Bán nhà hẻm Chế Lan Viên DT 52,5m2 , P. Tây Thạnh, Quận Tân Phú","Quận Tân Phú, TPHCM",2 tỷ 100 triệu,2 PN,3 WC,52 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-hem-che-lan-vien-dt-52-5m2-p-tay-thanh-quan-tan-phu-id22535934
Bán Biệt Thự sân vườn đường Tú Xương. 400m2. Giá 198 tỷ,"Quận 3, TPHCM",198 tỷ,5 PN,4 WC,400 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-biet-thu-san-vuon-duong-tu-xuong-400m2-gia-198-ty-id22421531
"Bán Nhà Khu Nguyễn Gia Trí nối dài, Bình Thạnh. DT 72m2{4x18m) 3 Lầu","Quận Bình Thạnh, TPHCM",13 tỷ 800 triệu,4 PN,5 WC,72 m2,https://mogi.vn/quan-binh-thanh/mua-duong-noi-bo/ban-nha-khu-nguyen-gia-tri-noi-dai-binh-thanh-dt-72m2-4x18m-3-lau-id22529436
"Bán khách sạn MT đường Chợ Lớn, P.11, Q.6, nhà 5.5 tấm, 20 x 16m, giá","Quận 6, TPHCM",52 tỷ,6 PN,3 WC,320 m2,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/ban-khach-san-mt-duong-cho-lon-p-11-q-6-nha-5-5-tam-20-x-16m-gia-id21838585
ĐỊNH CƯ-BÁN GẤP Nhà MẶT TIỀN Phan Văn Hớn Q.12-710M2(22*32)Chỉ 69.8 Tỷ,"Quận 12, TPHCM",69 tỷ 800 triệu,6 PN,6 WC,710 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/dinh-cu-ban-gap-nha-mat-tien-phan-van-hon-q-12-710m2-22-32-chi-69-8-ty-id22539420
"Bán gấp nhà khu vực VIP đ. Hoàng Văn Thụ, Tân Bình 75m2/ 2 tỷ 350tr.","Quận Tân Bình, TPHCM",2 tỷ 350 triệu,4 PN,4 WC,75 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-gap-nha-khu-vuc-vip-d-hoang-van-thu-tan-binh-75m2-2-ty-350tr-id22407163
HÀNG NGON TÂN PHÚ- HẺM 6M 1/ SÁT MT Tân Kỳ Tân Quý- 60m2 - 3 tầng BTCT,"Quận Tân Phú, TPHCM",5 tỷ 300 triệu,8 PN,6 WC,60 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/hang-ngon-tan-phu-hem-6m-1-sat-mt-tan-ky-tan-quy-60m2-3-tang-btct-id22507569
"Siêu phẩm, bán nhà mặt tiền kinh doanh Trần Não, Bình An Q2, DT 145m2","Quận 2 (TP. Thủ Đức), TPHCM",33 tỷ 500 triệu,2 PN,2 WC,145 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/sieu-pham-ban-nha-mat-tien-kinh-doanh-tran-nao-binh-an-q2-dt-145m2-id22538690
"Bán nhà Hẻm 618 Âu CƠ,p10,tân BÌnh.DT 3.5x8m. đúc 1 lầu hẻm 3m thông","Quận Tân Bình, TPHCM",3 tỷ 100 triệu,1 PN,2 WC,25 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-hem-618-au-co-p10-tan-binh-dt-3-5x8m-duc-1-lau-hem-3m-thong-id22453779
Bán nhà mặt tiền Vĩnh Viễn P6 Q10 Ngang 3.5 40m2 Giá 12.5 Tỷ,"Quận 10, TPHCM",12 tỷ 500 triệu,4 PN,4 WC,50 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-nha-mat-tien-vinh-vien-p6-q10-ngang-3-5-40m2-gia-12-5-ty-id22519546
"Bán nhà HXH 6m Nguyễn Trọng Tuyển, Tân Bình, DT: 50m2, 1 trệt 2 lầu","Quận Tân Bình, TPHCM",2 tỷ 760 triệu,3 PN,3 WC,50 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-hxh-6m-nguyen-trong-tuyen-tan-binh-dt-50m2-1-tret-2-lau-id22520105
Bán mặt tiền DT khủng 600m2 ngang 15m Dương Thị Mười gần BV Q12 32 tỷ,"Quận 12, TPHCM",32 tỷ,2 PN,2 WC,600 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/ban-mat-tien-dt-khung-600m2-ngang-15m-duong-thi-muoi-gan-bv-q12-32-ty-id22529677
"Chủ bán gấp nhà nguyên căn cho thuê Bùi Văn Thêm, P.9, Q. Phú Nhuận","Quận Phú Nhuận, TPHCM",1 tỷ 800 triệu,3 PN,4 WC,42 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/chu-ban-gap-nha-nguyen-can-cho-thue-bui-van-them-p-9-q-phu-nhuan-id22535946
"Bán Gấp Biệt Thự Sân Vườn 400m2, Quận 3. 199 tỷ","Quận 3, TPHCM",199 tỷ,5 PN,3 WC,400 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-gap-biet-thu-san-vuon-400m2-quan-3-199-ty-id22421521
"Chỉ 66 triệu/m2 - Nhà hẻm 128 Lê Văn Duyệt, Bình Thạnh","Quận Bình Thạnh, TPHCM",10 tỷ,3 PN,3 WC,150 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/chi-66-trieu-m2-nha-hem-128-le-van-duyet-binh-thanh-id22529420
"GIÁ TỐT! Chủ rao bán nhà Hoàng Diệu, quận 4 DT lớn 95m2/ 8 tỷ 400tr","Quận 4, TPHCM",8 tỷ 400 triệu,3 PN,3 WC,95 m2,https://mogi.vn/quan-4/mua-nha-hem-ngo/gia-tot-chu-rao-ban-nha-hoang-dieu-quan-4-dt-lon-95m2-8-ty-400tr-id22407075
"BÁN NHÀ Mặt Tiền KD, Trần Thi Hè Quận12- 100M2(4*24) CHỈ 5 TỶ850 TL","Quận 12, TPHCM",5 tỷ 850 triệu,3 PN,2 WC,100 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/ban-nha-mat-tien-kd-tran-thi-he-quan12-100m2-4-24-chi-5-ty850-tl-id22538326
"THOẠI NGỌC HẦU - TÂN PHÚ - Hẻm 10m không lộ giới - 76m2, 4 tầng giá rẻ","Quận Tân Phú, TPHCM",7 tỷ 890 triệu,5 PN,4 WC,76 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/thoai-ngoc-hau-tan-phu-hem-10m-khong-lo-gioi-76m2-4-tang-gia-re-id22501129
Bán gấp biệt thự MT Nguyễn Văn Hưởng Thảo Điền DT 26x21 chỉ 150 Tỷ,"Quận 2 (TP. Thủ Đức), TPHCM",150 tỷ,5 PN,5 WC,430 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-gap-biet-thu-mt-nguyen-van-huong-thao-dien-dt-26x21-chi-150-ty-id22538693
"Mtkd đs 29- 5 tầng ,có thang máy khu tên lửa _ 11,* tỷ","Quận Bình Tân, TPHCM",11 tỷ 900 triệu,10 PN,11 WC,100 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/mtkd-ds-29-5-tang-co-thang-may-khu-ten-lua-11-ty-id22463431
Bán nhà 2 mặt tiền Lê Văn Sỹ P2 Q.TB 220 m2 ngang 8m Giá 62 Tỷ,"Quận Tân Bình, TPHCM",62 tỷ,1 PN,1 WC,220 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-2-mat-tien-le-van-sy-p2-q-tb-220-m2-ngang-8m-gia-62-ty-id22519573
"Chính chủ cần bán nhà Lê Thị Hồng, Gò Vấp, ngang 5m, HXH","Quận Gò Vấp, TPHCM",2 tỷ 980 triệu,2 PN,2 WC,71 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/chinh-chu-can-ban-nha-le-thi-hong-go-vap-ngang-5m-hxh-id22520101
Siêu phẩm 4L đẹp 76m2 xe hơi vào nhà ngay chợ Hoàng Hoa Thám 14 tỷ xíu,"Quận Bình Thạnh, TPHCM",14 tỷ 500 triệu,6 PN,4 WC,76 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/sieu-pham-4l-dep-76m2-xe-hoi-vao-nha-ngay-cho-hoang-hoa-tham-14-ty-xiu-id22525410
"Chuẩn bị định cư Úc cần bán nhà Đ. Hoàng Văn Thụ, Phường1, Q.Phú Nhuận","Quận Tân Bình, TPHCM",1 tỷ 950 triệu,3 PN,4 WC,46 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/chuan-bi-dinh-cu-uc-can-ban-nha-d-hoang-van-thu-phuong1-q-phu-nhuan-id22535955
"Cần bán nhà MT đường Cao Bá Nhạ, Quận 1.  DT: 4x22m. 5 Tầng. 25,7 Tỷ","Quận 1, TPHCM",25 tỷ 700 triệu,4 PN,4 WC,100 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/can-ban-nha-mt-duong-cao-ba-nha-quan-1-dt-4x22m-5-tang-25-7-ty-id22421517
Cần Bán Khuôn Đất Siêu Hiếm 2 Mặt tiền Quận 1. DT 15x45m ~ CN 876m2,"Quận 1, TPHCM",285 tỷ,6 PN,6 WC,876 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/can-ban-khuon-dat-sieu-hiem-2-mat-tien-quan-1-dt-15x45m-cn-876m2-id22195119
"Bán nhà MT đường Số 32, P. Bình Trị Đông B, 4 x 16m, 3.5 tấm, giá 8.1","Quận Bình Tân, TPHCM",8 tỷ 100 triệu,6 PN,3 WC,64 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-mt-duong-so-32-p-binh-tri-dong-b-4-x-16m-3-5-tam-gia-8-1-id21812812
"NGỘP NGÂN HÀNG! Bán nhà Kha Vạn Cân, quận Thủ Đức 79m2/ 2 tỷ 850tr.","Quận Thủ Đức (TP. Thủ Đức), TPHCM",2 tỷ 850 triệu,4 PN,3 WC,79 m2,https://mogi.vn/quan-thu-duc/mua-nha-hem-ngo/ngop-ngan-hang-ban-nha-kha-van-can-quan-thu-duc-79m2-2-ty-850tr-id22407082
HƯƠNG LỘ 2 – KHU PHÂN LÔ ĐƯỜNG 8M - 56m2 - 5 tầng đẹp lộng lẫy,"Quận Bình Tân, TPHCM",6 tỷ 200 triệu,4 PN,5 WC,56 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/huong-lo-2-khu-phan-lo-duong-8m-56m2-5-tang-dep-long-lay-id22493663
"villa sân vườn rẻ nhất Nguyễn Văn Hưởng,Phường Thảo Điền Quận 2- 50 Tỷ","Quận 2 (TP. Thủ Đức), TPHCM",50 tỷ,8 PN,8 WC,500 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/villa-san-vuon-re-nhat-nguyen-van-huong-phuong-thao-dien-quan-2-50-ty-id22539901
Bán nhà mới 100% dài 15m đường hậu giang p12 Q6,"Quận 6, TPHCM",3 tỷ,2 PN,2 WC,43 m2,https://mogi.vn/quan-6/mua-nha-hem-ngo/ban-nha-moi-100-dai-15m-duong-hau-giang-p12-q6-id22539626
"CHỉ nhỉnh 10 tỷ Bán nhà Siêu Đẹp HXH8m Gò Dầu,DT 5x15. Đúc 5 Tấm mới","Quận Tân Phú, TPHCM",10 tỷ 200 triệu,5 PN,4 WC,75 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/chi-nhinh-10-ty-ban-nha-sieu-dep-hxh8m-go-dau-dt-5x15-duc-5-tam-moi-id22398067
Bán nhà mặt tiền Phú Nhuận P.2 QPN Ngang 4.4m Giá 12.5 Tỷ,"Quận Phú Nhuận, TPHCM",12 tỷ 500 triệu,3 PN,3 WC,42 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/ban-nha-mat-tien-phu-nhuan-p-2-qpn-ngang-4-4m-gia-12-5-ty-id22523974
Bán biệt thự đơn lập GS nhà bè loại 300m2 Giá tốt 42ty,"Huyện Nhà Bè, TPHCM",42 tỷ,4 PN,5 WC,300 m2,https://mogi.vn/huyen-nha-be/mua-nha-mat-tien-pho/ban-biet-thu-don-lap-gs-nha-be-loai-300m2-gia-tot-42ty-id21810633
"Bán nhà HXH đường số 6, TP Thủ Đức, DT lớn 63m2, Không lộ giới","Quận Thủ Đức (TP. Thủ Đức), TPHCM",2 tỷ 590 triệu,3 PN,3 WC,63 m2,https://mogi.vn/quan-thu-duc/mua-nha-hem-ngo/ban-nha-hxh-duong-so-6-tp-thu-duc-dt-lon-63m2-khong-lo-gioi-id22520096
Giá RẺ 11 tỷ có nhà MT Tân Sơn 80m2(5x16) KD đa ngành ngay nhà ga T3,"Quận Tân Bình, TPHCM",11 tỷ,4 PN,4 WC,80 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/gia-re-11-ty-co-nha-mt-tan-son-80m2-5x16-kd-da-nganh-ngay-nha-ga-t3-id22529730
"Ra nhanh nhà đang cho thuê sẵn Đ. Nguyễn Oanh, Q. Gò Vấp, giá 1 tỷ 850","Quận Gò Vấp, TPHCM",1 tỷ 850 triệu,2 PN,3 WC,42 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ra-nhanh-nha-dang-cho-thue-san-d-nguyen-oanh-q-go-vap-gia-1-ty-850-id22535960
"Cần bán nhà MTđường Ngay Trần Đạo, Quận 1.  DT: 4x22m. 5 Tầng. 26,6 tỷ","Quận 1, TPHCM",26 tỷ 600 triệu,5 PN,5 WC,105 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/can-ban-nha-mtduong-ngay-tran-dao-quan-1-dt-4x22m-5-tang-26-6-ty-id22421495
"Cần Bán Gấp nhà MT Thi Sách, Bến Nghé, Q1. DT 5x25m 5 Tầng, HDT 8000$","Quận 1, TPHCM",95 tỷ,6 PN,6 WC,123 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/can-ban-gap-nha-mt-thi-sach-ben-nghe-q1-dt-5x25m-5-tang-hdt-8000-id22189308
"Bán nhà hẻm dt lớn ngay Điện Biên Phú, quận Bình Thạnh, 75m2/ 3,45 tỷ.","Quận Bình Thạnh, TPHCM",3 tỷ 450 triệu,3 PN,3 WC,75 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-hem-dt-lon-ngay-dien-bien-phu-quan-binh-thanh-75m2-3-45-ty-id22405012
"NHÀ MẶT TIỀN Kinh Doanh-Hiệp Thành, Quận12-123M2, 4TẦNG CHỈ 7Tỷ 900 TL","Quận 12, TPHCM",7 tỷ 900 triệu,5 PN,5 WC,123 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/nha-mat-tien-kinh-doanh-hiep-thanh-quan12-123m2-4tang-chi-7ty-900-tl-id22523222
"BÁN NHÀ LK 4- 5, BÌNH TÂN - HẺM 8M THÔNG – 96m2, 5 tầng mới keng","Quận Bình Tân, TPHCM",6 tỷ 500 triệu,5 PN,6 WC,96 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-lk-4-5-binh-tan-hem-8m-thong-96m2-5-tang-moi-keng-id22489668
"Biệt Thự độc nhất An Phú, Quận 2, View Sông 22x15 - 330m2  chỉ 50 tỷ","Quận 2 (TP. Thủ Đức), TPHCM",50 tỷ,7 PN,8 WC,330 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/biet-thu-doc-nhat-an-phu-quan-2-view-song-22x15-330m2-chi-50-ty-id22539892
Bán nhà mặt tiền đội cung khu cư xá bình thới p9Q11,"Quận 11, TPHCM",8 tỷ 200 triệu,4 PN,3 WC,36 m2,https://mogi.vn/quan-11/mua-nha-mat-tien-pho/ban-nha-mat-tien-doi-cung-khu-cu-xa-binh-thoi-p9q11-id22536536
"bán nhà MT Vườn Lài,p Tân Thành,Tân Phú.DT 8x18. Đúc 3 Lầu VỊ TRÍ ĐẸP","Quận Tân Phú, TPHCM",30 tỷ,8 PN,4 WC,145 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ban-nha-mt-vuon-lai-p-tan-thanh-tan-phu-dt-8x18-duc-3-lau-vi-tri-dep-id22411984
Nhà 2 tầng 4*28 đang Kd cafe gần chợ đường bình trị đông - nhỉnh 9 tỷ,"Quận Bình Tân, TPHCM",8 tỷ 900 triệu,2 PN,3 WC,112 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/nha-2-tang-4-28-dang-kd-cafe-gan-cho-duong-binh-tri-dong-nhinh-9-ty-id22463429
Bán nhà HXH Huỳnh Văn Bánh P.11 Q.PN 6 Tầng Giá 10 Tỷ,"Quận Phú Nhuận, TPHCM",10 tỷ,6 PN,6 WC,32 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-nha-hxh-huynh-van-banh-p-11-q-pn-6-tang-gia-10-ty-id22523985
"Biệt Thự Đơn Lập Lavila Derio, BT đơn Lập Ninesouth giá 65 tỷ","Huyện Nhà Bè, TPHCM",65 tỷ,4 PN,5 WC,300 m2,https://mogi.vn/huyen-nha-be/mua-nha-biet-thu-lien-ke/biet-thu-don-lap-lavila-derio-bt-don-lap-ninesouth-gia-65-ty-id21801487
"Bán gấp nhà Đoàn Thị Điểm, P1, Phú Nhuận, hẻm 6m, 2lầu, SHR, giá mềm","Quận Phú Nhuận, TPHCM",3 tỷ 70 triệu,3 PN,3 WC,49 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-gap-nha-doan-thi-diem-p1-phu-nhuan-hem-6m-2lau-shr-gia-mem-id22519794
Nhà MTKD Ung Văn Khiêm ngang 15m 355m2 tiện xây Building KD đỉnh 47 tỷ,"Quận Bình Thạnh, TPHCM",47 tỷ,5 PN,5 WC,355 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/nha-mtkd-ung-van-khiem-ngang-15m-355m2-tien-xay-building-kd-dinh-47-ty-id22532434
"Chủ đi về quê sống nên bán lại căn nhà đang ở Trịnh Hoài Đức,P13,Q5","Quận 5, TPHCM",1 tỷ 900 triệu,2 PN,3 WC,50 m2,https://mogi.vn/quan-5/mua-nha-hem-ngo/chu-di-ve-que-song-nen-ban-lai-can-nha-dang-o-trinh-hoai-duc-p13-q5-id22535969
"Cần bán nhà MT đường Cống Quỳnhh, Quận 1.  DT: 4x22m. 5 Tầng. 26 tỷ TL","Quận 1, TPHCM",26 tỷ,4 PN,3 WC,105 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/can-ban-nha-mt-duong-cong-quynhh-quan-1-dt-4x22m-5-tang-26-ty-tl-id22421493
"Bán nhà MT khu Trần Lựu, An Phú, Q2 (4x20) Hầm- 2lầu, 6PN TN: 45tr/th","Quận 2 (TP. Thủ Đức), TPHCM",14 tỷ 500 triệu,6 PN,6 WC,80 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-mt-khu-tran-luu-an-phu-q2-4x20-ham-2lau-6pn-tn-45tr-th-id22340865
Đất biệt thự khu ao sen đối diện công viên 19.9 tỷ TL tổng 200m2 cần b,"Quận Bình Tân, TPHCM",19 tỷ 900 triệu,6 PN,3 WC,200 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/dat-biet-thu-khu-ao-sen-doi-dien-cong-vien-19-9-ty-tl-tong-200m2-can-b-id21753089
"HẤP DẪN ĐÂY! Bán nhà 80m2/ 6,25 tỷ Võ Văn Tần, phường 5, quận 3. SHR.","Quận 3, TPHCM",6 tỷ 250 triệu,3 PN,3 WC,80 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/hap-dan-day-ban-nha-80m2-6-25-ty-vo-van-tan-phuong-5-quan-3-shr-id22403816
"BÁN NHÀ Quận12,Tân Chánh Hiệp-HẺM XT-KINH DOANH-98M2(4.5*22)Chỉ 5.4 Tỷ","Quận 12, TPHCM",5 tỷ 400 triệu,2 PN,1 WC,98 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/ban-nha-quan12-tan-chanh-hiep-hem-xt-kinh-doanh-98m2-4-5-22-chi-5-4-ty-id22521490
PHAN HUY ÍCH – XE HƠI VÀO NHÀ - 50M2 (5 x 10m)- 4 tầng sân thượng,"Quận Gò Vấp, TPHCM",4 tỷ 850 triệu,4 PN,4 WC,50 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/phan-huy-ich-xe-hoi-vao-nha-50m2-5-x-10m-4-tang-san-thuong-id22483911
Bán nhà 4 tầng lầu đường nội bộ 6m đội cung p9 Quận 11,"Quận 11, TPHCM",6 tỷ 900 triệu,4 PN,3 WC,35 m2,https://mogi.vn/quan-11/mua-nha-mat-tien-pho/ban-nha-4-tang-lau-duong-noi-bo-6m-doi-cung-p9-quan-11-id22536538
Bán nhà mặt tiền CMT8 ngay vòng xoay Dân Chủ P.12 Q.10 Giá 55 Tỷ,"Quận 10, TPHCM",55 tỷ,7 PN,7 WC,100 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-nha-mat-tien-cmt8-ngay-vong-xoay-dan-chu-p-12-q-10-gia-55-ty-id22524022
"Bán nhà Mặt tiền đường lớn 24m, 4x20, XD 3 tấm, 4PN, Giá 12ty5, Gara","Quận 7, TPHCM",12 tỷ 500 triệu,4 PN,4 WC,8 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-lon-24m-4x20-xd-3-tam-4pn-gia-12ty5-gara-id21791697
"Nhà HXH 1 sẹc Phạm Văn Hai, Tân Bình, DT 56.6m2, 2PN, SHR trao tay","Quận Tân Bình, TPHCM",2 tỷ 970 triệu,2 PN,2 WC,57 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/nha-hxh-1-sec-pham-van-hai-tan-binh-dt-56-6m2-2pn-shr-trao-tay-id22519686
Nhà giá tốt HXT Lê Quang Định BT 90m2(5x18) HIẾM TN ổn định hơn 8 tỷ.,"Quận Bình Thạnh, TPHCM",8 tỷ 800 triệu,3 PN,1 WC,90 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-gia-tot-hxt-le-quang-dinh-bt-90m2-5x18-hiem-tn-on-dinh-hon-8-ty-id22532355
"Chủ nhà ngộp Bank nên bán căn nhà hẻm Minh Phụng, p2, quận 11","Quận 11, TPHCM",2 tỷ 100 triệu,3 PN,4 WC,58 m2,https://mogi.vn/quan-11/mua-nha-mat-tien-pho/chu-nha-ngop-bank-nen-ban-can-nha-hem-minh-phung-p2-quan-11-id22535976
"Cần bán nhà MT đường Nguyễn Trãi, Quận 1.DT: 4x22m. 5 Tầng.Giá: 25,9tỷ","Quận 1, TPHCM",25 tỷ 900 triệu,5 PN,4 WC,105 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/can-ban-nha-mt-duong-nguyen-trai-quan-1-dt-4x22m-5-tang-gia-25-9ty-id22421492
"bán RẺ nhà MT Đườngsố Thạnh Mỹ Lợi, P.TML,Q2(130m2) Hầm-3lầu ngay UBND","Quận 2 (TP. Thủ Đức), TPHCM",19 tỷ 500 triệu,7 PN,6 WC,138 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-re-nha-mt-duongso-thanh-my-loi-p-tml-q2-130m2-ham-3lau-ngay-ubnd-id22338329
Bán lô biệt thự khu ao sen giá 22.5 tỷ TL cần bán,"Quận Bình Tân, TPHCM",22 tỷ 500 triệu,4 PN,3 WC,200 m2,https://mogi.vn/quan-binh-tan/mua-nha-biet-thu-lien-ke/ban-lo-biet-thu-khu-ao-sen-gia-22-5-ty-tl-can-ban-id21696168
"CHỦ BÁN NHÀ DT  LỚN ! 80m2/ 2 tỷ 850tr  Đ. Nguyễn Bặc, P.3, Tân Bình.","Quận Tân Bình, TPHCM",2 tỷ 850 triệu,2 PN,2 WC,80 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/chu-ban-nha-dt-lon-80m2-2-ty-850tr-d-nguyen-bac-p-3-tan-binh-id22402920
BÁN NHANH Nhà Mặt Tiền Nguyễn Ảnh Thủ Q12-120M2(4.2*28)4TẦNG CHỈ12.4TỶ,"Quận 12, TPHCM",12 tỷ 400 triệu,5 PN,5 WC,120 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/ban-nhanh-nha-mat-tien-nguyen-anh-thu-q12-120m2-4-2-28-4tang-chi12-4ty-id22493507
"LIÊN KHU 5-6, BÌNH TÂN- ĐƯỜNG 8m - 70m2(4,5 x 15,5), 5 tầng - Giá tốt","Quận Bình Tân, TPHCM",5 tỷ 790 triệu,4 PN,6 WC,70 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/lien-khu-5-6-binh-tan-duong-8m-70m2-4-5-x-15-5-5-tang-gia-tot-id22477946
"🌹1%-Bán nhà 3 tầng 6pn,hẻm 4m thông đường bà hom p13Q6","Quận 6, TPHCM",6 tỷ 200 triệu,6 PN,4 WC,60 m2,https://mogi.vn/quan-6/mua-duong-noi-bo/1-ban-nha-3-tang-6pn-hem-4m-thong-duong-ba-hom-p13q6-id22539818
"Góc 2 Mt 3,5 tấm đang Kd cafe khu tên lửa nhỉnh 7tỷ","Quận Bình Tân, TPHCM",7 tỷ 400 triệu,4 PN,4 WC,58 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/goc-2-mt-3-5-tam-dang-kd-cafe-khu-ten-lua-nhinh-7ty-id22459181
Bán nhà mặt tiền Cao Thắng P.11 Q.10 ngang 8m 6 tầng Giá 65 Tỷ,"Quận 10, TPHCM",65 tỷ,6 PN,6 WC,90 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-nha-mat-tien-cao-thang-p-11-q-10-ngang-8m-6-tang-gia-65-ty-id22524033
"Bán gấp nhà mặt tiền, Nguyễn Thị Thập, Q7, 4.06x30, nở hậu 5.2, 25.5ty","Quận 7, TPHCM",25 tỷ 500 triệu,3 PN,5 WC,134 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-gap-nha-mat-tien-nguyen-thi-thap-q7-4-06x30-no-hau-5-2-25-5ty-id21746856
"Chính chủ! Bán gấp nhà Thành Thái, P. 14, Quận 10, SHR, 59m2, nở hậu","Quận 10, TPHCM",3 tỷ 720 triệu,3 PN,3 WC,59 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/chinh-chu-ban-gap-nha-thanh-thai-p-14-quan-10-shr-59m2-no-hau-id22522692
Nhà HXH Lê Đức Thọ 82m2 ngang 5.1m cấp TỨ view kênh Tham Lương 5.3 tỷ,"Quận Gò Vấp, TPHCM",5 tỷ 300 triệu,2 PN,1 WC,82 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-hxh-le-duc-tho-82m2-ngang-5-1m-cap-tu-view-kenh-tham-luong-5-3-ty-id22538658
