name,district,price,bedroom,wc,acreage,link
"Bán nhà MT đường Tên Lửa, P. Bình Trị Đông B, 6 x 21m, 3.5 tấm, giá 29","Quận Bình Tân, TPHCM",29 tỷ,6 PN,3 WC,126 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-mt-duong-ten-lua-p-binh-tri-dong-b-6-x-21m-3-5-tam-gia-29-id21539135
"Bán BT mặt tiền Nguyễn Trãi, Q9, 210m2, 3 tầng, cho thuê 35tr/tháng.","Quận 9 (TP. Thủ Đức), TPHCM",25 tỷ 990 triệu,5 PN,5 WC,210 m2,https://mogi.vn/quan-9/mua-nha-biet-thu-lien-ke/ban-bt-mat-tien-nguyen-trai-q9-210m2-3-tang-cho-thue-35tr-thang-id22361375
Nhà đẹp 4Tầng gần Aeon Tân Phú Hẻm xe hơi nhựa 8M- Nhỉnh 6 Tỷ,"Quận Bình Tân, TPHCM",6 tỷ 200 triệu,4 PN,5 WC,56 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/nha-dep-4tang-gan-aeon-tan-phu-hem-xe-hoi-nhua-8m-nhinh-6-ty-id22479242
Nhà Hẻm Xe Hơi Quận 7 Chỉ 7.3 Tỷ.,"Quận 7, TPHCM",7 tỷ 300 triệu,4 PN,4 WC,78 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-hem-xe-hoi-quan-7-chi-7-3-ty-id22536647
Bán Nhà Q12 - 3Tầng BTCT - Hẻm Xe Tải 8M Thông - Gần Chợ- Nhỉnh 3TỶ.,"Quận 12, TPHCM",3 tỷ 380 triệu,3 PN,3 WC,45 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/ban-nha-q12-3tang-btct-hem-xe-tai-8m-thong-gan-cho-nhinh-3ty-id22513928
"Bán nhà hẻm 860 Huỳnh Tấn Phát, KP 3, P. Tân Phú, Quận 7","Quận 7, TPHCM",10 tỷ 500 triệu,4 PN,4 WC,89 m2,https://mogi.vn/quan-7/mua-duong-noi-bo/ban-nha-hem-860-huynh-tan-phat-kp-3-p-tan-phu-quan-7-id22531469
"Bán nhà MT đường số 4 khu Tên Lửa bình Tân, 6x22m, giá 24,5 tỷ","Quận Bình Tân, TPHCM",24 tỷ 500 triệu,7 PN,6 WC,132 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-mt-duong-so-4-khu-ten-lua-binh-tan-6x22m-gia-24-5-ty-id21983919
"Gần Ngã Tư Bảy Hiền, Tân Bình, 70m2, 2 tầng, sát mặt tiền, giá 6.9 tỷ.","Quận Tân Bình, TPHCM",6 tỷ 900 triệu,3 PN,3 WC,70 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/gan-nga-tu-bay-hien-tan-binh-70m2-2-tang-sat-mat-tien-gia-6-9-ty-id22535897
"Bán biệt thự MT đường Số 7, P. Bình Trị Đông B, 10 x 20m, 3 tấm, giá 5","Quận Bình Tân, TPHCM",52 tỷ,8 PN,4 WC,200 m2,https://mogi.vn/quan-binh-tan/mua-nha-biet-thu-lien-ke/ban-biet-thu-mt-duong-so-7-p-binh-tri-dong-b-10-x-20m-3-tam-gia-5-id21562342
"Bán nhà Hẻm xe tải KD Trịnh Đình Trọng giáp Tân Bình 4,5x21m chỉ 8,5tỷ","Quận Tân Phú, TPHCM",8 tỷ 500 triệu,2 PN,2 WC,94 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-hem-xe-tai-kd-trinh-dinh-trong-giap-tan-binh-4-5x21m-chi-8-5ty-id22484669
"Bán nhà mặt tiền kinh doanh Đại lộ 3, Q9, 137m2, trung tâm Phước Bình.","Quận 9 (TP. Thủ Đức), TPHCM",8 tỷ 100 triệu,3 PN,2 WC,137 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mat-tien-kinh-doanh-dai-lo-3-q9-137m2-trung-tam-phuoc-binh-id22363337
"Bán nhà phố hẻm Phạm Viết Chánh, Phường 19, Bình Thạnh - 48,9m","Quận Bình Thạnh, TPHCM",7 tỷ 900 triệu,3 PN,2 WC,49 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-pho-hem-pham-viet-chanh-phuong-19-binh-thanh-48-9m-id22510988
Nhà Hẻm Xe Hơi Quận 7 Nhỉnh 7 Tỷ.,"Quận 7, TPHCM",7 tỷ 100 triệu,4 PN,4 WC,51 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-hem-xe-hoi-quan-7-nhinh-7-ty-id22535850
Bán Nhà Gấp Q12- 67m2 - 2Tầng - HXT - Huỳnh Thị Hai. Chỉ hơn 3Tỷ Xíu.,"Quận 12, TPHCM",3 tỷ 650 triệu,3 PN,3 WC,67 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/ban-nha-gap-q12-67m2-2tang-hxt-huynh-thi-hai-chi-hon-3ty-xiu-id22516816
"Bán nhà MTNB đường 30 khu Tên Lửa, Bình Tân, 5x20m, giá 15. tỷ.","Quận Bình Tân, TPHCM",15 tỷ,4 PN,5 WC,100 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-mtnb-duong-30-khu-ten-lua-binh-tan-5x20m-gia-15-ty-id21991727
"Lạc Long Quân, phường 10, Tân Bình, 48m2 ,nhà Cấp 4, giá 4.8 tỷ.","Quận Tân Bình, TPHCM",4 tỷ 800 triệu,2 PN,2 WC,48 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/lac-long-quan-phuong-10-tan-binh-48m2-nha-cap-4-gia-4-8-ty-id22535705
"Bán nhà đẹp mặt tiền đường 176, Đỗ Xuân Hợp, Q9, 110m2, 5 tầng, 4PN.","Quận 9 (TP. Thủ Đức), TPHCM",11 tỷ,4 PN,5 WC,110 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-dep-mat-tien-duong-176-do-xuan-hop-q9-110m2-5-tang-4pn-id22379547
"Bán nhà Giá tốt Lê Thúc Hoạch Hẻm Xe Tải 88m2 4PN chỉ 6,9 Tỷ TL","Quận Tân Phú, TPHCM",6 tỷ 900 triệu,4 PN,2 WC,88 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-gia-tot-le-thuc-hoach-hem-xe-tai-88m2-4pn-chi-6-9-ty-tl-id22500965
"Bán nhà MT Nguyễn Trường Tộ. 4x20. 4 lầu, 11,5 tỷ","Quận Tân Phú, TPHCM",11 tỷ 500 triệu,5 PN,0 WC,76 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ban-nha-mt-nguyen-truong-to-4x20-4-lau-11-5-ty-id22516173
🏠🏠🏠Nhà Hẻm Xe Hơi Quận 7 Chỉ 6.9 Tỷ.,"Quận 7, TPHCM",6 tỷ 900 triệu,3 PN,3 WC,50 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-hem-xe-hoi-quan-7-chi-6-9-ty-id22530363
Nhà Bán Gấp !!! Thống Nhất Gò Vấp Chỉ Nhỉnh 3Tỷ,"Quận Gò Vấp, TPHCM",3 tỷ 600 triệu,2 PN,2 WC,33 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-ban-gap-thong-nhat-go-vap-chi-nhinh-3ty-id22377060
Tân Bình - xe hơi tới nhà - bán đất tặng nhà - 42m2 - giá nhỉnh 4 tỷ.,"Quận Tân Bình, TPHCM",4 tỷ 500 triệu,2 PN,2 WC,42 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/tan-binh-xe-hoi-toi-nha-ban-dat-tang-nha-42m2-gia-nhinh-4-ty-id22535427
"Bán nhà MT đường Lê Tuấn Mậu, P.13, Q.6, nhà 3.5 tấm, 4 x 25m, giá 17","Quận 6, TPHCM",17 tỷ,6 PN,3 WC,100 m2,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/ban-nha-mt-duong-le-tuan-mau-p-13-q-6-nha-3-5-tam-4-x-25m-gia-17-id21569936
"Bán nhà Hẻm Xe Hơi giáp Tân Phú 4x13m 2Tầng đẹp lung linh chỉ 4,45 tỷ","Quận Bình Tân, TPHCM",4 tỷ 450 triệu,2 PN,3 WC,52 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-hem-xe-hoi-giap-tan-phu-4x13m-2tang-dep-lung-linh-chi-4-45-ty-id22516534
"Bán nhà lô góc 2 mặt tiền kinh doanh đường 7A, Q9, 110m2, khu phân lô.","Quận 9 (TP. Thủ Đức), TPHCM",13 tỷ 900 triệu,4 PN,3 WC,110 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-lo-goc-2-mat-tien-kinh-doanh-duong-7a-q9-110m2-khu-phan-lo-id22387164
🏠🏠🏠 Mặt Bằng Kinh Doanh Hẻm Xe Tải Phú Thuận Chỉ 8.6 TỶ.,"Quận 7, TPHCM",8 tỷ 600 triệu,4 PN,5 WC,58 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/mat-bang-kinh-doanh-hem-xe-tai-phu-thuan-chi-8-6-ty-id22523076
Nhà Siêu Rẻ Phạm Văn Chiêu  Chỉ 3.85 Tỷ,"Quận Gò Vấp, TPHCM",3 tỷ 850 triệu,3 PN,4 WC,64 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-sieu-re-pham-van-chieu-chi-3-85-ty-id22378416
"Biệt thự cần bán nhanh MTNB khu Tên Lửa,10x18,5m, giá 23,5 tỷ.","Quận Bình Tân, TPHCM",23 tỷ 500 triệu,5 PN,6 WC,185 m2,https://mogi.vn/quan-binh-tan/mua-nha-biet-thu-lien-ke/biet-thu-can-ban-nhanh-mtnb-khu-ten-lua-10x18-5m-gia-23-5-ty-id22081984
Tân Bình gần Bắc Hải Quận 10 - hẻm 5m - 4 tầng BTCT - 36m2 - 5.2 tỷ.,"Quận Tân Bình, TPHCM",5 tỷ 200 triệu,3 PN,3 WC,36 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/tan-binh-gan-bac-hai-quan-10-hem-5m-4-tang-btct-36m2-5-2-ty-id22534804
"Bán nhà MT đường Trần Văn Kiểu, P.11, Q.6, nhà 3.5 tấm, 4 x 20m, giá 1","Quận 6, TPHCM",14 tỷ,6 PN,3 WC,80 m2,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/ban-nha-mt-duong-tran-van-kieu-p-11-q-6-nha-3-5-tam-4-x-20m-gia-1-id21671549
"Bán nhà mặt tiền đường 379, Lê Văn Việt, Q9, 100m2, dòng tiền 15tr/th.","Quận 9 (TP. Thủ Đức), TPHCM",7 tỷ 300 triệu,5 PN,5 WC,100 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-379-le-van-viet-q9-100m2-dong-tien-15tr-th-id22394122
"bán RẺ nhà MT Đườngsố Thạnh Mỹ Lợi, P.TML,Q2(130m2) Hầm-3lầu ngay UBND","Quận 2 (TP. Thủ Đức), TPHCM",19 tỷ 500 triệu,7 PN,6 WC,138 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-re-nha-mt-duongso-thanh-my-loi-p-tml-q2-130m2-ham-3lau-ngay-ubnd-id22338329
🏠🏠🏠 Nhà Mặt Tiền Hẻm Huỳnh Tấn Phát F.Phú Thuận 2 Tầng Chỉ 6 Tỷ.,"Quận 7, TPHCM",6 tỷ,3 PN,2 WC,58 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-mat-tien-hem-huynh-tan-phat-f-phu-thuan-2-tang-chi-6-ty-id22508310
Nhà Siêu Rẻ Phường Tân Thới Nhất Chỉ 4 Tỷ,"Quận 12, TPHCM",4 tỷ,3 PN,2 WC,70 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/nha-sieu-re-phuong-tan-thoi-nhat-chi-4-ty-id22379089
"Cần bán nhà MT vành đai trong khu Tên Lửa.DT 6x20m, 4,5 tấm, giá 30 tỷ","Quận Bình Tân, TPHCM",30 tỷ,5 PN,6 WC,120 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/can-ban-nha-mt-vanh-dai-trong-khu-ten-lua-dt-6x20m-4-5-tam-gia-30-ty-id22083987
Gần Câu Lạc Bộ Lan Anh - Quận 10 - 28m2 - 4 tầng - giá 3.98 tỷ.,"Quận 10, TPHCM",3 tỷ 980 triệu,3 PN,3 WC,28 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/gan-cau-lac-bo-lan-anh-quan-10-28m2-4-tang-gia-3-98-ty-id22534799
"Bán nhà MT đường Số 1 Lô V, P. An Lạc A, 8 x 13.5m, 3.5 tấm, giá 18 tỷ","Quận Bình Tân, TPHCM",18 tỷ,6 PN,3 WC,108 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-mt-duong-so-1-lo-v-p-an-lac-a-8-x-13-5m-3-5-tam-gia-18-ty-id21810988
"Chính chủ cần bán gấp căn nhà đường 102, Lã Xuân Oai, Q9, 120m2, 2 MT.","Quận 9 (TP. Thủ Đức), TPHCM",8 tỷ 990 triệu,4 PN,4 WC,120 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/chinh-chu-can-ban-gap-can-nha-duong-102-la-xuan-oai-q9-120m2-2-mt-id22413150
"Bán nhà MT khu Trần Lựu, An Phú, Q2 (4x20) Hầm- 2lầu, 6PN TN: 45tr/th","Quận 2 (TP. Thủ Đức), TPHCM",14 tỷ 500 triệu,6 PN,6 WC,80 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-mt-khu-tran-luu-an-phu-q2-4x20-ham-2lau-6pn-tn-45tr-th-id22340865
Nhà mặt tiền hẻm Huỳnh Tấn Phát.,"Quận 7, TPHCM",4 tỷ 500 triệu,3 PN,3 WC,40 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-mat-tien-hem-huynh-tan-phat-id22507497
Nhà Siêu Rẻ Quận Gò Vấp Chỉ hơn 3Tỷ.,"Quận Gò Vấp, TPHCM",3 tỷ 700 triệu,2 PN,2 WC,66 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-sieu-re-quan-go-vap-chi-hon-3ty-id22399010
"Bán nhà MTKD đường số 19 khu Tên Lửa, Bình Tân. 4,5x15m , 3,5 tấm.","Quận Bình Tân, TPHCM",18 tỷ,4 PN,5 WC,68 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-mtkd-duong-so-19-khu-ten-lua-binh-tan-4-5x15m-3-5-tam-id22177736
Tân Kỳ Tân Quý - Lê Trọng Tấn- Tân Phú- ô tô ngủ nhà - 68m2 - 3 phòng,"Quận Tân Phú, TPHCM",5 tỷ 700 triệu,3 PN,3 WC,68 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/tan-ky-tan-quy-le-trong-tan-tan-phu-o-to-ngu-nha-68m2-3-phong-id22534787
"Bán biệt thự đối diện CV Góc 2 MT đường Số 5, DT 30 x 22m, khu tên lửa","Quận Bình Tân, TPHCM",78 tỷ,5 PN,5 WC,661 m2,https://mogi.vn/quan-binh-tan/mua-nha-biet-thu-lien-ke/ban-biet-thu-doi-dien-cv-goc-2-mt-duong-so-5-dt-30-x-22m-khu-ten-lua-id22092944
"Bán nhà MT kinh doanh Phước Bình, 100m2, Q9, cạnh DA The Global City.","Quận 9 (TP. Thủ Đức), TPHCM",8 tỷ 500 triệu,3 PN,2 WC,100 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mt-kinh-doanh-phuoc-binh-100m2-q9-canh-da-the-global-city-id22413583
Nhà Siêu Rẻ Trung Mỹ Tây 13 Quận 12,"Quận 12, TPHCM",3 tỷ 600 triệu,2 PN,1 WC,46 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/nha-sieu-re-trung-my-tay-13-quan-12-id22422790
"Nhà mới MTNB cư xá Rada,p.13,Q.6,DT:4x17m.","Quận 6, TPHCM",12 tỷ 700 triệu,5 PN,5 WC,68 m2,https://mogi.vn/quan-6/mua-duong-noi-bo/nha-moi-mtnb-cu-xa-rada-p-13-q-6-dt-4x17m-id22208391
"Gần khu K300, 45m2, 4 tầng hoàn công đủ, giá nh ỉnh 7 t ỷ (TL tốt).","Quận Tân Bình, TPHCM",7 tỷ 200 triệu,3 PN,3 WC,45 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/gan-khu-k300-45m2-4-tang-hoan-cong-du-gia-nh-inh-7-t-y-tl-tot-id22531177
Bán nhà mới MTKD đường số 4 dt 6x22m 3.5 tấm giá 24.5 tỷ TL,"Quận Bình Tân, TPHCM",24 tỷ 500 triệu,6 PN,3 WC,132 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-moi-mtkd-duong-so-4-dt-6x22m-3-5-tam-gia-24-5-ty-tl-id21792245
"Nhà mặt tiền KD Ích Thạnh, Q9, 140m2, ngã 3 Lò Lu, TN hơn 10tr/tháng.","Quận 9 (TP. Thủ Đức), TPHCM",7 tỷ 990 triệu,5 PN,4 WC,140 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/nha-mat-tien-kd-ich-thanh-q9-140m2-nga-3-lo-lu-tn-hon-10tr-thang-id22427748
"Bán nhà Mặt tiền Đường Trần Thánh Tông, Quận Tân Bình","Quận Tân Bình, TPHCM",9 tỷ,3 PN,3 WC,91 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-tran-thanh-tong-quan-tan-binh-id22488764
"Nhà Siêu Rẻ Hốc Môn 70m2 - 3Tầng BTCT Chỉ 3,8 Tỷ","Huyện Hóc Môn, TPHCM",3 tỷ 850 triệu,3 PN,3 WC,70 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-hem-ngo/nha-sieu-re-hoc-mon-70m2-3tang-btct-chi-3-8-ty-id22422826
Bán biệt thự khu ao sen víp khu Tên Lửa mới.10x20m. Giá 33 tỷ.,"Quận Bình Tân, TPHCM",33 tỷ,5 PN,6 WC,200 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-biet-thu-khu-ao-sen-vip-khu-ten-lua-moi-10x20m-gia-33-ty-id22235893
"Tân Bình giáp Phú Nhuận, cách mặt tiền kinh doanh 1 căn, 36m2, 3 tầng.","Quận Tân Bình, TPHCM",3 tỷ 990 triệu,2 PN,2 WC,36 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/tan-binh-giap-phu-nhuan-cach-mat-tien-kinh-doanh-1-can-36m2-3-tang-id22530397
"Bán nhà MTKD đường Số 1A, P. Bình Trị Đông B, 4 x 20m, 3 tấm, giá 9.9","Quận Bình Tân, TPHCM",9 tỷ 900 triệu,6 PN,3 WC,80 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-mtkd-duong-so-1a-p-binh-tri-dong-b-4-x-20m-3-tam-gia-9-9-id21555688
"Nhà 3 tầng mới lê đình cẩn, hẻm 5m,4pn nhỉnh hơn 8tỷ","Quận Bình Tân, TPHCM",3 tỷ 800 triệu,4 PN,3 WC,35 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/nha-3-tang-moi-le-dinh-can-hem-5m-4pn-nhinh-hon-8ty-id22534287
"Bán nhà mặt tiền đường 12, Phước Bình, Q9, 87m2, đường 16m, rẻ nhất KV","Quận 9 (TP. Thủ Đức), TPHCM",9 tỷ 100 triệu,4 PN,5 WC,87 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-12-phuoc-binh-q9-87m2-duong-16m-re-nhat-kv-id22441509
Bán Nhà Siêu Rẻ Quận 12  - Sát Gò Vấp Hơn 2 Tỷ.,"Quận 12, TPHCM",2 tỷ 800 triệu,3 PN,2 WC,52 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/ban-nha-sieu-re-quan-12-sat-go-vap-hon-2-ty-id22464776
"Cần bán Nhà MT phùng Tá Chu giáp Tên Lửa, Bình Tân.DT:6x13m.","Quận Bình Tân, TPHCM",9 tỷ 700 triệu,4 PN,5 WC,78 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/can-ban-nha-mt-phung-ta-chu-giap-ten-lua-binh-tan-dt-6x13m-id22439771
"Mặt tiền Tân Bình gần CV Lê Thị Riêng, Phường 6, 50m2, 2 tầng, sổ A4,","Quận Tân Bình, TPHCM",5 tỷ 500 triệu,2 PN,2 WC,50 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/mat-tien-tan-binh-gan-cv-le-thi-rieng-phuong-6-50m2-2-tang-so-a4-id22529387
Mặt tiền kinh doanh nhà đẹp mới 12.3 tỷ TL cần bán,"Quận Bình Tân, TPHCM",14 tỷ 900 triệu,6 PN,3 WC,72 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/mat-tien-kinh-doanh-nha-dep-moi-12-3-ty-tl-can-ban-id21541162
"Bán nhà mặt tiền Tú Xương, Thủ Đức, 126m2, 3 tầng, tặng nội thất xịn.","Quận 9 (TP. Thủ Đức), TPHCM",12 tỷ 200 triệu,3 PN,4 WC,126 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mat-tien-tu-xuong-thu-duc-126m2-3-tang-tang-noi-that-xin-id22468197
"Nhà mới 3 tầng 35m2 Lê đình cẩn, hẻm 5m nhỉnh 3 tỷ","Quận Bình Tân, TPHCM",3 tỷ 800 triệu,4 PN,3 WC,35 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/nha-moi-3-tang-35m2-le-dinh-can-hem-5m-nhinh-3-ty-id22533991
Bán Nhà Mặt Tiền - Bà Điểm - 2 Tầng 107m2 - Nhỉnh 5 Tỷ.,"Huyện Hóc Môn, TPHCM",5 tỷ 300 triệu,2 PN,2 WC,110 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-mat-tien-pho/ban-nha-mat-tien-ba-diem-2-tang-107m2-nhinh-5-ty-id22478635
"Biệt thự cần bán khu víp Tên Lửa, Bình Tân. Dt:10x20m, giá 22.5 tỷ.","Quận Bình Tân, TPHCM",22 tỷ 500 triệu,4 PN,4 WC,200 m2,https://mogi.vn/quan-binh-tan/mua-nha-biet-thu-lien-ke/biet-thu-can-ban-khu-vip-ten-lua-binh-tan-dt-10x20m-gia-22-5-ty-id22449469
"Gần Câu Lạc Bộ Lan Anh, Quận 10, 36m2, hẻm xe hơi, 4 tầng, giá 5.6 tỷ.","Quận 10, TPHCM",5 tỷ 600 triệu,3 PN,4 WC,36 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/gan-cau-lac-bo-lan-anh-quan-10-36m2-hem-xe-hoi-4-tang-gia-5-6-ty-id22528771
"Bán nhà MT đường Vành Đai Trong, P. Bình Trị Đông B, 8 x 25m, 3.5 tấm,","Quận Bình Tân, TPHCM",32 tỷ,6 PN,3 WC,200 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-mt-duong-vanh-dai-trong-p-binh-tri-dong-b-8-x-25m-3-5-tam-id21562329
"Nhà mới 4 tầng , hẻm 5m lê đình cẩn 4 tỷ nhỉnh thương lượng","Quận Bình Tân, TPHCM",4 tỷ 100 triệu,4 PN,3 WC,36 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/nha-moi-4-tang-hem-5m-le-dinh-can-4-ty-nhinh-thuong-luong-id22535945
"Bán nhà phố khu VIP 9 View, Tăng Nhơn Phú, Q9, 154m2, vị trí đắc địa.","Quận 9 (TP. Thủ Đức), TPHCM",17 tỷ 500 triệu,5 PN,5 WC,154 m2,https://mogi.vn/quan-9/mua-nha-biet-thu-lien-ke/ban-nha-pho-khu-vip-9-view-tang-nhon-phu-q9-154m2-vi-tri-dac-dia-id22364301
"Bán Nhà Gò Vấp - 3 Tầng - HXH - 42M2 Tặng pull Nội Thất. Nhỉnh 5Tỷ,","Quận Gò Vấp, TPHCM",5 tỷ 300 triệu,3 PN,4 WC,42 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-go-vap-3-tang-hxh-42m2-tang-pull-noi-that-nhinh-5ty-id22478650
"Quận 10, đối diện Chung Cư Hà Đô, nhà đẹp 4 tầng, 50m2, giá 5.9 tỷ.","Quận 10, TPHCM",5 tỷ 900 triệu,4 PN,6 WC,41 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/quan-10-doi-dien-chung-cu-ha-do-nha-dep-4-tang-50m2-gia-5-9-ty-id22528556
"Nhà mặt tiền đường 475, Dương Đình Hội, Q9, 70m2, 3 tầng, KV đáng sống","Quận 9 (TP. Thủ Đức), TPHCM",5 tỷ 990 triệu,4 PN,3 WC,70 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/nha-mat-tien-duong-475-duong-dinh-hoi-q9-70m2-3-tang-kv-dang-song-id22364752
Bán Nhà Hốc Môn- Mặt Tiền - 3Tầng - 150M2 Nhỉnh 7Tỷ.,"Huyện Hóc Môn, TPHCM",7 tỷ 200 triệu,3 PN,3 WC,150 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-mat-tien-pho/ban-nha-hoc-mon-mat-tien-3tang-150m2-nhinh-7ty-id22478662
"Khu Bắc Hải, Quận 10, 5 tầng hoàn công đủ, sát mặt tiền giá 5.5 tỷ.","Quận 10, TPHCM",5 tỷ 500 triệu,6 PN,4 WC,30 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/khu-bac-hai-quan-10-5-tang-hoan-cong-du-sat-mat-tien-gia-5-5-ty-id22528180
"Bán biệt thự MT đường Số 1B, P. Bình Trị Đông B, 10 x 25m, 3 tấm, giá","Quận Bình Tân, TPHCM",33 tỷ 300 triệu,8 PN,4 WC,250 m2,https://mogi.vn/quan-binh-tan/mua-nha-biet-thu-lien-ke/ban-biet-thu-mt-duong-so-1b-p-binh-tri-dong-b-10-x-25m-3-tam-gia-id21574976
"Bán gấp nhà mặt tiền giá hẻm đường 8, Tăng Nhơn Phú, Q9, 110m2, 3 tầng","Quận 9 (TP. Thủ Đức), TPHCM",7 tỷ 900 triệu,4 PN,3 WC,110 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-gap-nha-mat-tien-gia-hem-duong-8-tang-nhon-phu-q9-110m2-3-tang-id22369098
Bán nhà 31 Ung Văn Khiêm. cạnh ĐH Hutech. 8x21m. 162m2. thông Xô Viết,"Quận Bình Thạnh, TPHCM",26 tỷ 200 triệu,6 PN,5 WC,162 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-31-ung-van-khiem-canh-dh-hutech-8x21m-162m2-thong-xo-viet-id22478140
"Bán Nhà Siêu Rẻ Quận Gò Vấp - 4 Tầng - 45m2- Chỉ 4,6 Tỷ.","Quận Gò Vấp, TPHCM",4 tỷ 600 triệu,4 PN,4 WC,45 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-sieu-re-quan-go-vap-4-tang-45m2-chi-4-6-ty-id22478765
"Nhà MTN bộ gần công viên trường học khu Tên Lửa, 4x20m, giá 11 tỷ.","Quận Bình Tân, TPHCM",11 tỷ,4 PN,5 WC,80 m2,https://mogi.vn/quan-binh-tan/mua-duong-noi-bo/nha-mtn-bo-gan-cong-vien-truong-hoc-khu-ten-lua-4x20m-gia-11-ty-id22487189
"Tân Bình, ngay UBND Phường 5, hẻm 5m, 53m2, giá 5.6 tỷ.","Quận Tân Bình, TPHCM",5 tỷ 600 triệu,2 PN,2 WC,53 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/tan-binh-ngay-ubnd-phuong-5-hem-5m-53m2-gia-5-6-ty-id22527176
